"Date" "administration" "approval" "lagApproval" "unrate" "inflation" "kennedy" "johnson" "nixon" "ford" "carter" "regan" "bush" "clinton" "eisenhower" "inflationMonthly"
1997.05 9 57 54 4.9 2.27426100224610 0 0 0 0 0 0 0 1 0 0.0624804768841969
1997.06 9 55 57 5 2.20759516992004 0 0 0 0 0 0 0 1 0 0.124843961283894
1997.07 9 58 55 4.9 2.14113973084951 0 0 0 0 0 0 0 1 0 0.124688295456288
1997.08 9 61 58 4.8 2.20065466806334 0 0 0 0 0 0 0 1 0 0.186741417479563
1997.09 9 60 61 4.9 2.1937576719389 0 0 0 0 0 0 0 1 0 0.310462838629721
1997.1 9 57 60 4.7 2.06321792000290 0 0 0 0 0 0 0 1 0 0.185816095583213
1997.11 9 60 57 4.6 1.87154558113560 0 0 0 0 0 0 0 1 0 0.123685853739630
1997.12 9 56 60 4.7 1.68175872733070 0 0 0 0 0 0 0 1 0 0.0617856059197841
1998.01 9 62 56 4.7 1.61695065167313 0 0 0 0 0 0 0 1 0 0.123456805804079
1998.02 9 66 62 4.6 1.42815218414043 0 0 0 0 0 0 0 1 0 0.0616712939682351
1998.03 9 65 66 4.7 1.42815218414043 0 0 0 0 0 0 0 1 0 0
1998.04 9 63 65 4.4 1.48886124937508 0 0 0 0 0 0 0 1 0 0.123228604626480
1998.05 9 64 63 4.4 1.61093942223234 0 0 0 0 0 0 0 1 0 0.184558649741451
1998.06 9 60 64 4.5 1.60894559924918 0 0 0 0 0 0 0 1 0 0.122850138300734
1998.07 9 63 60 4.5 1.66824999599360 0 0 0 0 0 0 0 1 0 0.183992692200707
1998.08 9 63 63 4.5 1.66516335924420 0 0 0 0 0 0 0 1 0 0.183654780730169
1998.09 9 63 63 4.5 1.35470052061448 0 0 0 0 0 0 0 1 0 0
1998.1 9 65 63 4.5 1.41323396627886 0 0 0 0 0 0 0 1 0 0.244349541247590
1998.11 9 65 65 4.4 1.47241923939365 0 0 0 0 0 0 0 1 0 0.182871126854423
1998.12 9 67 65 4.4 1.59317095218370 0 0 0 0 0 0 0 1 0 0.18253731870983
1999.01 9 67 67 4.3 1.65191887337413 0 0 0 0 0 0 0 1 0 0.182204726994506
1999.02 9 67 67 4.4 1.59024757940589 0 0 0 0 0 0 0 1 0 0
1999.03 9 65 67 4.2 1.71153322192676 0 0 0 0 0 0 0 1 0 0.121285642520874
1999.04 9 60 65 4.4 2.19253606289662 0 0 0 0 0 0 0 1 0 0.604231445596337
1999.05 9 57 60 4.2 2.00797741315517 0 0 0 0 0 0 0 1 0 0
1999.06 9 59 57 4.3 1.94535010112498 0 0 0 0 0 0 0 1 0 0.0602228262705395
1999.07 9 59 59 4.3 2.12193472267419 0 0 0 0 0 0 0 1 0 0.360577313749921
1999.08 9 60 59 4.2 2.17794452640403 0 0 0 0 0 0 0 1 0 0.239664584460009
1999.09 9 60 60 4.2 2.59598036957982 0 0 0 0 0 0 0 1 0 0.41803584317579
1999.1 9 58 60 4.1 2.58972617890638 0 0 0 0 0 0 0 1 0 0.238095350574152
1999.11 9 59 58 4.1 2.5850552774088 0 0 0 0 0 0 0 1 0 0.178200225356839
1999.12 9 57 59 4.1 2.63962536083282 0 0 0 0 0 0 0 1 0 0.237107402133852
2000.01 9 62 57 4 2.75301647425827 0 0 0 0 0 0 0 1 0 0.29559584041996
2000.02 9 60 62 4.1 3.22415986639024 0 0 0 0 0 0 0 1 0 0.471143392131967
2000.03 9 60 60 4 3.68869898070612 0 0 0 0 0 0 0 1 0 0.58582475683675
2000.04 9 59 60 4 3.02603925416038 0 0 0 0 0 0 0 1 0 -0.0584282809493963
2000.05 9 57 59 4.1 3.14286169735309 0 0 0 0 0 0 0 1 0 0.11682244319271
2000.06 9 60 57 4 3.60665753743810 0 0 0 0 0 0 0 1 0 0.524018666355541
