"ccode" "country" "cname" "cmark" "year" "wars" "war" "warl" "onset" "ethonset" "durest" "aim" "casename" "ended" "ethwar" "waryrs" "pop" "lpop" "polity2" "gdpen" "gdptype" "gdpenl" "lgdpenl1" "lpopl1" "region" "western" "eeurop" "lamerica" "ssafrica" "asia" "nafrme" "colbrit" "colfra" "mtnest" "lmtnest" "elevdiff" "Oil" "ncontig" "ethfrac" "ef" "plural" "second" "numlang" "relfrac" "plurrel" "minrelpc" "muslim" "nwstate" "polity2l" "instab" "anocl" "deml" "empethfrac" "empwarl" "emponset" "empgdpenl" "emplpopl" "emplmtnest" "empncontig" "empolity2l" "sdwars" "sdonset" "colwars" "colonset" "cowwars" "cowonset" "cowwarl" "sdwarl" "colwarl"
  2 "USA" "USA" 1 1945 0 0 0 0 0 NA NA "" NA NA ""  140969.000 11.856296  10  7.6259999  3  7.626  8.939319 11.856296 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.493672103 0 0  6.7971797 11.979191 3.21157217 1   7.6871200 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1946 0 0 0 0 0 NA NA "" NA NA ""  141936.000 11.863132  10  7.6539998  3  7.626  8.939319 11.856296 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  6.7971797 11.979191 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1947 0 0 0 0 0 NA NA "" NA NA ""  142713.000 11.868591  10  8.0249996  3  7.654  8.942984 11.863132 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0  7.6539998 11.863132 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1948 0 0 0 0 0 NA NA "" NA NA ""  145326.000 11.886735  10  8.2700005  3  8.025  8.990317 11.868591 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  8.0249996 11.868591 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1949 0 0 0 0 0 NA NA "" NA NA ""  147987.000 11.904880  10  8.0400000  3  8.270  9.020390 11.886735 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  8.2700005 11.886735 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1950 0 0 0 0 0 NA NA "" NA NA ""  152273.000 11.933431  10  8.7720003  0  8.040  8.992185 11.904880 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  8.0400000 11.904880 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1951 0 0 0 0 0 NA NA "" NA NA ""  155000.000 11.951180  10  9.1090002  0  8.772  9.079320 11.933431 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0  8.7720003 11.933431 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1952 0 0 0 0 0 NA NA "" NA NA ""  157727.000 11.968621  10  9.0740004  0  9.109  9.117018 11.951180 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0  9.1090002 11.951180 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1953 0 0 0 0 0 NA NA "" NA NA ""  160475.000 11.985893  10  9.3000002  0  9.074  9.113169 11.968621 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.0740004 11.968621 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1954 0 0 0 0 0 NA NA "" NA NA ""  163202.000 12.002744  10  9.0889997  0  9.300  9.137770 11.985893 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.3000002 11.985893 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1955 0 0 0 0 0 NA NA "" NA NA ""  165929.000 12.019316  10  9.7229996  0  9.089  9.114820 12.002744 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.0889997 12.002744 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1956 0 0 0 0 0 NA NA "" NA NA ""  168882.000 12.036956  10  9.7119999  0  9.723  9.182249 12.019316 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.7229996 12.019316 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1957 0 0 0 0 0 NA NA "" NA NA ""  171835.000 12.054290  10  9.6429996  0  9.712  9.181117 12.036956 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0  9.7119999 12.036956 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1958 0 0 0 0 0 NA NA "" NA NA ""  174767.000 12.071209  10  9.3699999  0  9.643  9.173987 12.054290 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0  9.6429996 12.054290 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1959 0 0 0 0 0 NA NA "" NA NA ""  177720.000 12.087965  10  9.8389997  0  9.370  9.145268 12.071209 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.3699999 12.071209 3.21486783 1  10.0000000 0 0 NA NA  0  0  0 0 NA
  2 "USA" "USA" 0 1960 0 0 0 0 0 NA NA "" NA NA ""  180673.000 12.104445  10  9.8950005  0  9.839  9.194109 12.087965 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.8389997 12.087965 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1961 0 0 0 0 0 NA NA "" NA NA ""  183687.000 12.120989  10  9.9460001  0  9.895  9.199785 12.104445 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.8950005 12.104445 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1962 0 0 0 0 0 NA NA "" NA NA ""  186537.000 12.136385  10 10.3579998  0  9.946  9.204926 12.120989 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0  9.9460001 12.120989 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1963 0 0 0 0 0 NA NA "" NA NA ""  189244.000 12.150792  10 10.6420002  0 10.358  9.245515 12.136385 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 10.3579998 12.136385 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1964 0 0 0 0 0 NA NA "" NA NA ""  191889.000 12.164672  10 11.0719995  0 10.642  9.272564 12.150792 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 10.6420002 12.150792 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1965 0 0 0 0 0 NA NA "" NA NA ""  194309.000 12.177205  10 11.6490002  0 11.072  9.312175 12.164672 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 11.0719995 12.164672 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1966 0 0 0 0 0 NA NA "" NA NA ""  196564.000 12.188744  10 12.1639996  0 11.649  9.362976 12.177205 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 11.6490011 12.177205 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1967 0 0 0 0 0 NA NA "" NA NA ""  198717.000 12.199637  10 12.3179998  0 12.164  9.406236 12.188744 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 12.1639996 12.188744 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1968 0 0 0 0 0 NA NA "" NA NA ""  200706.000 12.209597  10 12.7229996  0 12.318  9.418817 12.199637 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 12.3179998 12.199637 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1969 0 0 0 0 0 NA NA "" NA NA ""  202675.000 12.219359  10 12.9750004  0 12.723  9.451167 12.209597 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 12.7229986 12.209597 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1970 0 0 0 0 0 NA NA "" NA NA ""  205052.000 12.231019  10 12.9630003  0 12.975  9.470779 12.219359 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 12.9750004 12.219359 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1971 0 0 0 0 0 NA NA "" NA NA ""  207661.000 12.243662  10 13.2329998  0 12.963  9.469854 12.231019 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 12.9629993 12.231019 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1972 0 0 0 0 0 NA NA "" NA NA ""  209896.000 12.254368  10 13.7469997  0 13.233  9.490469 12.243662 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 13.2329998 12.243662 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1973 0 0 0 0 0 NA NA "" NA NA ""  211909.000 12.263912  10 14.3789997  0 13.747  9.528576 12.254368 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 13.7469997 12.254368 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1974 0 0 0 0 0 NA NA "" NA NA ""  213854.000 12.273048  10 14.0780001  0 14.379  9.573524 12.263912 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 14.3789997 12.263912 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1975 0 0 0 0 0 NA NA "" NA NA ""  215973.000 12.282908  10 13.6820002  0 14.078  9.552368 12.273048 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 14.0780001 12.273048 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1976 0 0 0 0 0 NA NA "" NA NA ""  218035.000 12.292411  10 14.2709999  0 13.682  9.523836 12.282908 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 13.6819992 12.282908 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1977 0 0 0 0 0 NA NA "" NA NA ""  220239.000 12.302468  10 14.8319998  0 14.271  9.565985 12.292411 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 14.2710009 12.292411 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1978 0 0 0 0 0 NA NA "" NA NA ""  222585.000 12.313065  10 15.4399996  0 14.832  9.604543 12.302468 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 14.8319998 12.302468 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1979 0 0 0 0 0 NA NA "" NA NA ""  225055.000 12.324100  10 15.6370001  0 15.440  9.644717 12.313065 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 15.4399996 12.313065 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1980 0 0 0 0 0 NA NA "" NA NA ""  227757.000 12.336035  10 15.2950001  0 15.637  9.657395 12.324100 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 15.6370010 12.324100 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1981 0 0 0 0 0 NA NA "" NA NA ""  230138.000 12.346435  10 15.5019999  0 15.295  9.635282 12.336035 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 15.2950001 12.336035 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1982 0 0 0 0 0 NA NA "" NA NA ""  232520.000 12.356731  10 14.8970003  0 15.502  9.648725 12.346435 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 15.5019999 12.346435 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1983 0 0 0 0 0 NA NA "" NA NA ""  234799.000 12.366485  10 15.2900000  0 14.897  9.608915 12.356731 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 14.8970003 12.356731 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1984 0 0 0 0 0 NA NA "" NA NA ""  237001.000 12.375819  10 16.2549992  0 15.290  9.634954 12.366485 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 15.2900000 12.366485 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1985 0 0 0 0 0 NA NA "" NA NA ""  239279.000 12.385386  10 16.5699997  0 16.255  9.696156 12.375819 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 16.2549992 12.375819 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1986 0 0 0 0 0 NA NA "" NA NA ""  241625.000 12.395143  10 16.8479996  0 16.570  9.715349 12.385386 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 16.5699997 12.385386 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1987 0 0 0 0 0 NA NA "" NA NA ""  243942.000 12.404686  10 17.1860008  0 16.848  9.731987 12.395143 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 16.8479996 12.395143 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1988 0 0 0 0 0 NA NA "" NA NA ""  246307.000 12.414334  10 17.7099991  0 17.186  9.751850 12.404686 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 17.1860008 12.404686 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1989 0 0 0 0 0 NA NA "" NA NA ""  248231.000 12.422115  10 18.0949993  0 17.710  9.781885 12.414334 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 17.7099991 12.414334 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1990 0 0 0 0 0 NA NA "" NA NA ""  250372.000 12.430703  10 18.0540009  0 18.095  9.803391 12.422115 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 18.0949993 12.422115 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1991 0 0 0 0 0 NA NA "" NA NA ""  252688.000 12.439911  10 17.5939999  0 18.054  9.801123 12.430703 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 18.0540009 12.430703 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1992 0 0 0 0 0 NA NA "" NA NA ""  255000.000 12.449018  10 17.9449997  0 17.594  9.775313 12.439911 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 17.5939999 12.439911 3.21486783 1  10.0000000 0 0  0  0  0  0  0 0  0
  2 "USA" "USA" 0 1993 0 0 0 0 0 NA NA "" NA NA ""  257752.984 12.459757  10 18.2025528  2 17.945  9.795067 12.449018 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 17.9449997 12.449018 3.21486783 1  10.0000000 0 0  0  0 NA NA  0 0  0
  2 "USA" "USA" 0 1994 0 0 0 0 0 NA NA "" NA NA ""  260292.000 12.469560  10 18.7033329  2 18.203  9.809318 12.459757 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950074 0 0 18.2025528 12.459757 3.21486783 1  10.0000000 0 0  0  0 NA NA NA 0  0
  2 "USA" "USA" 0 1995 0 0 0 0 0 NA NA "" NA NA ""  262761.000 12.479000  10 18.9567089  2 18.703  9.836457 12.469560 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950134 0 0 18.7033329 12.469560 3.21486783 1  10.0000000 0 0  0  0 NA NA NA 0  0
  2 "USA" "USA" 0 1996 0 0 0 0 0 NA NA "" NA NA ""  265179.000 12.488160  10 19.3862572  2 18.957  9.849914 12.479000 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 18.9567089 12.479000 3.21486783 1  10.0000000 0 0  0  0 NA NA NA 0  0
  2 "USA" "USA" 0 1997 0 0 0 0 0 NA NA "" NA NA ""  267636.000 12.497383  10 19.9949875  2 19.386  9.872320 12.488160 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 19.3862572 12.488160 3.21486783 1  10.0000000 0 0  0  0 NA NA NA 0  0
  2 "USA" "USA" 0 1998 0 0 0 0 0 NA NA "" NA NA ""  270029.000 12.506285  10 20.6132545  2 19.995  9.903237 12.497383 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 19.9949875 12.497383 3.21486783 1  10.0000000 0 0  0  0 NA NA NA 0  0
  2 "USA" "USA" 0 1999 0 0 0 0 0 NA NA "" NA NA "" NA NA  10 21.0992527  2 20.613  9.933689 12.506285 "western democracies and japan" 1 0 0 0 0 0 1 0 23.900002 3.21486783 6280 0 1 0.356950104 0.490957022 0.691 0.1250  3 0.59599996  56 28   1.90 0  10  0  0  1 0.356950104 0 0 20.6132545 12.506285 3.21486783 1 NA 0 0  0  0 NA NA NA 0  0
 20 "CANADA" "CANADA" 1 1945 0 0 0 0 0 NA NA "" NA NA ""   12394.000  9.424968  10  5.1880002  3  5.188  8.554104  9.424968 "western democracies and japan" 1 0 0 0 0 0 1 0 15.399999 2.79728127 5950 0 0 0.754994035 0.596340060 0.590 0.2300  3 0.63119996  42 40   0.90 0  10  0  0  1 0.754994035 0 0  5.1880002  9.424968 2.79728127 0  10.0000000 0 0 NA NA  0  0  0 0 NA
 20 "CANADA" "CANADA" 0 1946 0 0 0 0 0 NA NA "" NA NA ""   12622.000  9.443196  10  5.3600001  3  5.188  8.554104  9.424968 "western democracies and japan" 1 0 0 0 0 0 1 0 15.399999 2.79728127 5950 0 0 0.754994035 0.596340060 0.590 0.2300  3 0.63119996  42 40   0.90 0  10  0  0  1 0.754994035 0 0  5.1880002  9.424968 2.79728127 0  10.0000000 0 0 NA NA  0  0  0 0 NA
 20 "CANADA" "CANADA" 0 1947 0 0 0 0 0 NA NA "" NA NA ""   12888.000  9.464052  10  5.5320001  3  5.360  8.586720  9.443196 "western democracies and japan" 1 0 0 0 0 0 1 0 15.399999 2.79728127 5950 0 0 0.754994035 0.596340060 0.590 0.2300  3 0.63119996  42 40   0.90 0  10  0  0  1 0.754994035 0 0  5.3600001  9.443196 2.79728127 0  10.0000000 0 0 NA NA  0  0  0 0 NA
 20 "CANADA" "CANADA" 0 1948 0 0 0 0 0 NA NA "" NA NA ""   13167.000  9.485469  10  5.7300000  3  5.532  8.618304  9.464052 "western democracies and japan" 1 0 0 0 0 0 1 0 15.399999 2.79728127 5950 0 0 0.754994035 0.596340060 0.590 0.2300  3 0.63119996  42 40   0.90 0  10  0  0  1 0.754994035 0 0  5.5320001  9.464052 2.79728127 0  10.0000000 0 0 NA NA  0  0  0 0 NA
 20 "CANADA" "CANADA" 0 1949 0 0 0 0 0 NA NA "" NA NA ""   13475.000  9.508592  10  5.7449999  3  5.730  8.653471  9.485469 "western democracies and japan" 1 0 0 0 0 0 1 0 15.399999 2.79728127 5950 0 0 0.754994035 0.596340060 0.590 0.2300  3 0.63119996  42 40   0.90 0  10  0  0  1 0.754994035 0 0  5.7300000  9.485469 2.79728127 0  10.0000000 0 0 NA NA  0  0  0 0 NA
 20 "CANADA" "CANADA" 0 1950 0 0 0 0 0 NA NA "" NA NA ""   13737.000  9.527848  10  6.3800001  0  5.745  8.656085  9.508592 "western democracies and japan" 1 0 0 0 0 0 1 0 15.399999 2.79728127 5950 0 0 0.754994035 0.596340060 0.590 0.2300  3 0.63119996  42 40   0.90 0  10  0  0  1 0.754994035 0 0  5.7449999  9.508592 2.79728127 0  10.0000000 0 0 NA NA  0  0  0 0 NA
 20 "CANADA" "CANADA" 0 1951 0 0 0 0 0 NA NA "" NA NA ""   14138.000  9.556622  10  6.5110002  0  6.380  8.760923  9.527848 "western democracies and japan" 1 0 0 0 0 0 1 0 15.399999 2.79728127 5950 0 0 0.754994035 0.596340060 0.590 0.2300  3 0.63119996  42 40   0.90 0  10  0  0  1 0.754994035 0 0  6.3800001  9.527848 2.79728127 0  10.0000000 0 0 NA NA  0  0  0 0 NA
